url,chord_id,family,formal_name,symbol,current_title,current_h1,current_description,current_intro,metadata_source,h1_source,upstream_protected,generic_query,generic_volume,piano_query,piano_volume,query_source,query_date,related_piano_queries,intent_fit,issue_type,suggested_title,suggested_h1,suggested_description,suggested_intro,breadcrumb_current,family_card_current,current_theory,current_fingering_reason,suggested_keyboard_h2,suggested_formula_h2,suggested_inversions_h2,suggested_practice_h2,suggested_faq_q,suggested_faq_a,suggested_keyboard_help,suggested_fingering,reason,execution_state,applied,article_case_bug,engineering_fingering_copy,in_seed_72,pdf_exists,sound,fingering_verified
/chords/a-flat-madd9,a-flat-madd9,minorAdd9,A-flat minor add9,A♭m(add9),"A♭m(add9) Piano Chord: Notes, Voicings & Practice | PianoGrid",A♭m(add9) Piano Chord,"Find A♭m(add9) notes (A♭, C♭, E♭, B♭), compare two keyboard layouts, hear each one and practise chord tones or an exact voicing.","A♭m(add9) contains A♭, C♭, E♭, B♭. Use 1–♭3–5–9 and do not add a seventh.",local production HTML,local production HTML h1,false,,,,,,,,UNCHECKED,CONTENT_REVIEW|ALREADY_CLEAR,,,,,A-flat minor add9,A-flat minor add9,"Use A♭, C♭, E♭, B♭. The formula is 1–♭3–5–9. Keep the C♭ third: removing it changes the note collection to a suspended shape. The list above names the chord members. For a specific register, read the octave numbers on the selected example below. Start with A♭3 – C♭4 – E♭4 – B♭4. Then switch to A♭3 – B♭3 – C♭4 – E♭4. The B♭ moves down one octave while the other three notes stay in place. Both examples keep A♭ as the lowest note. This comparison changes spacing, not the bass. It is a pair of reference examples, not a complete inversion catalogue. Here, the higher layout is labelled A♭m(add9); the inside-the-triad layout is shown with the A♭m(add2) notation hint. This follows the textbook illustration, not a claim that every player uses the labels identically. Musicca also lists add2 as an alternative add9 label. For an exact arrangement, use the written pitches or score. For a note-identification exercise, separate the chord members from their octaves. This page's complete added-note examples include the third and no seventh. A ninth-chord formula includes a seventh; a sus2 collection omits the third. Compare the note lists, not just the number 9 in a symbol. This formula needs C♭ (the B key). The displayed letter names follow the degree spelling; the keyboard highlight follows the sounding pitch. Octave numbers such as C4 locate a register. They are separate from scale degrees and finger numbers. First choose the four note names in A♭m(add9), in any octave. Next select Match this example and reproduce the specific notes displayed. Correct chord tones in different octaves should receive a spacing hint, not a message that the chord itself is wrong. These browser exercises check your selection on this page, not a performance on an acoustic piano. Fingerings are not supplied; the diagrams are not a prescribed one-hand stretch. The reference brings together the formula, both keyboard layouts and their octave labels. Use it beside your keyboard when comparing the two examples.",,,,,,,,,,Five no-positive URLs keep current service and copy this round.,HOLD_PRODUCT_REVIEW,false,false,false,false,true,true,false
/chords/a-flat-maj7,a-flat-maj7,major7,A♭ Major Seventh,A♭maj7,"A♭maj7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",A♭maj7 Chord,"Learn the A♭maj7 chord on piano: A♭, C, E♭ and G. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","A♭maj7, also called A♭ major seventh, contains A♭, C, E♭ and G. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,abmaj7 chord,140,,,6799485e-be24-41c3-98ca-f6ca2f2975a6.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ENGINEERING_FINGERING,"A♭maj7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",A♭maj7 Chord,"Learn the A♭maj7 chord on piano: A♭, C, E♭ and G. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","A♭maj7, also called A♭ major seventh, contains A♭, C, E♭ and G. Use the piano diagram to find the notes, hear the chord and explore its inversions.",A♭maj7 Chord,A♭maj7 Chord,A a♭ major seventh is a major triad plus a major seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label A♭maj7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=A♭maj7 Chord.,APPLIED_LOCAL,true,false,true,true,true,true,false
/chords/a-flat-major,a-flat-major,major,A-flat Major Piano Chord (A♭),Ab,"A-flat Major Piano Chord (Ab): Notes, Inversions & PDF",A-flat Major Piano Chord (A♭),"Find the A-flat major piano chord: A-flat, C and E-flat. Compare its inversions, keep the spelling clear and print the keyboard reference.","A-flat major is A-flat, C and E-flat. Its formula is 1–3–5, with C as the major third above A-flat.",local production HTML,local production HTML h1,false,,,,,,,,UNCHECKED,ALREADY_CLEAR,,,,,A-flat Major Piano Chord (A♭),A-flat Major Piano Chord (A♭),,,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,true
/chords/a-flat-sus2,a-flat-sus2,sus2,A♭ Suspended 2nd,A♭sus2,"A♭sus2 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",A♭sus2 Chord,"Learn the A♭sus2 chord on piano: A♭, B♭ and E♭. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","A♭sus2, also called A♭ suspended second, contains A♭, B♭ and E♭. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,absus2,20,absus2 piano,20,422be5a4-6957-47d4-866f-6dd91e0635f9.png,2026-09-18,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT,"A♭sus2 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",A♭sus2 Chord,"Learn the A♭sus2 chord on piano: A♭, B♭ and E♭. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","A♭sus2, also called A♭ suspended second, contains A♭, B♭ and E♭. Use the piano diagram to find the notes, hear the chord and explore its inversions.",A♭sus2 Chord,A♭sus2 Chord,The a♭ suspended 2nd chord replaces the third with a major second.,No independent fingering dataset is authorized for N2B.,,,,,,,,,Same chordId/symbol. Short label A♭sus2 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=A♭sus2 Chord.,APPLIED_LOCAL,true,false,false,true,true,true,false
/chords/a-flat-sus4,a-flat-sus4,sus4,A♭ Suspended 4th,A♭sus4,"A♭sus4 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",A♭sus4 Chord,"Learn the A♭sus4 chord on piano: A♭, D♭ and E♭. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","A♭sus4, also called A♭ suspended fourth, contains A♭, D♭ and E♭. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,absus4,20,absus4 piano,20,422be5a4-6957-47d4-866f-6dd91e0635f9.png,2026-09-18,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT,"A♭sus4 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",A♭sus4 Chord,"Learn the A♭sus4 chord on piano: A♭, D♭ and E♭. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","A♭sus4, also called A♭ suspended fourth, contains A♭, D♭ and E♭. Use the piano diagram to find the notes, hear the chord and explore its inversions.",A♭sus4 Chord,A♭sus4 Chord,The a♭ suspended 4th chord replaces the third with a perfect fourth.,No independent fingering dataset is authorized for N2B.,,,,,,,,,Same chordId/symbol. Short label A♭sus4 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=A♭sus4 Chord.,APPLIED_LOCAL,true,false,false,true,true,true,false
/chords/a-m7,a-m7,minor7,A Minor Seventh,Am7,"Am7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Am7 Chord,"Learn the Am7 chord on piano: A, C, E and G. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Am7, also called A minor seventh, contains A, C, E and G. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,am7 chord,3600,,,01c176a1-3f22-4499-84e8-03abc737972e.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ARTICLE_CASE|COPY_ENGINEERING_FINGERING,"Am7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Am7 Chord,"Learn the Am7 chord on piano: A, C, E and G. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Am7, also called A minor seventh, contains A, C, E and G. Use the piano diagram to find the notes, hear the chord and explore its inversions.",Am7 Chord,Am7 Chord,A a minor seventh is a minor triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label Am7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=Am7 Chord.,APPLIED_LOCAL,true,true,true,true,true,true,false
/chords/a-m7-flat5,a-m7-flat5,halfDiminished7,A Half-Diminished Seventh,Am7♭5,"A Half-Diminished Chord (Am7♭5): Piano Notes, Inversions, Sound & PDF",A Half-Diminished Chord (Am7♭5),"Learn the A Half-Diminished Chord (Am7♭5) on piano: A, C, E♭ and G. See keyboard diagrams, explore inversions and hear the chord.","A Half-Diminished Chord (Am7♭5) contains A, C, E♭ and G. The compact symbol Am7♭5 names the same chord. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,a half diminished chord,50,,,83ae1cc2-860b-4772-b640-4d2f8caab6c8.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ENGINEERING_FINGERING,"A Half-Diminished Chord (Am7♭5): Piano Notes, Inversions, Sound & PDF",A Half-Diminished Chord (Am7♭5),"Learn the A Half-Diminished Chord (Am7♭5) on piano: A, C, E♭ and G. See keyboard diagrams, explore inversions and hear the chord.","A Half-Diminished Chord (Am7♭5) contains A, C, E♭ and G. The compact symbol Am7♭5 names the same chord. Use the piano diagram to find the notes, hear the chord and explore its inversions.",A Half-Diminished Chord (Am7♭5),A Half-Diminished Chord (Am7♭5),A a half-diminished seventh is a diminished triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label A Half-Diminished Chord (Am7♭5) applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=A Half-Diminished Chord (Am7♭5).,APPLIED_LOCAL,true,false,true,true,true,true,false
/chords/a-madd9,a-madd9,minorAdd9,A minor add9,Am(add9),"Am(add9) Piano Chord: Notes, Voicings & Practice | PianoGrid",Am(add9) Piano Chord,"Find Am(add9) notes (A, C, E, B), compare two keyboard layouts, hear each one and practise chord tones or an exact voicing.","Am(add9) contains A, C, E, B. Use 1–♭3–5–9 and do not add a seventh.",local production HTML,local production HTML h1,false,amadd9 chord,10,am(add9) piano,20,7dfad5a6-183f-471c-8402-b0b4cef71285.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,A minor add9,A minor add9,"Use A, C, E, B. The formula is 1–♭3–5–9. Keep the C third: removing it changes the note collection to a suspended shape. The list above names the chord members. For a specific register, read the octave numbers on the selected example below. Start with A3 – C4 – E4 – B4. Then switch to A3 – B3 – C4 – E4. The B moves down one octave while the other three notes stay in place. Both examples keep A as the lowest note. This comparison changes spacing, not the bass. It is a pair of reference examples, not a complete inversion catalogue. Here, the higher layout is labelled Am(add9); the inside-the-triad layout is shown with the Am(add2) notation hint. This follows the textbook illustration, not a claim that every player uses the labels identically. Musicca also lists add2 as an alternative add9 label. For an exact arrangement, use the written pitches or score. For a note-identification exercise, separate the chord members from their octaves. This page's complete added-note examples include the third and no seventh. A ninth-chord formula includes a seventh; a sus2 collection omits the third. Compare the note lists, not just the number 9 in a symbol. Read A, C, E, B as four chord members. The B is the added member; it is not a finger number or a new key signature. Octave numbers such as C4 locate a register. They are separate from scale degrees and finger numbers. First choose the four note names in Am(add9), in any octave. Next select Match this example and reproduce the specific notes displayed. Correct chord tones in different octaves should receive a spacing hint, not a message that the chord itself is wrong. These browser exercises check your selection on this page, not a performance on an acoustic piano. Fingerings are not supplied; the diagrams are not a prescribed one-hand stretch. The reference brings together the formula, both keyboard layouts and their octave labels. Use it beside your keyboard when comparing the two examples.",,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/a-maj7,a-maj7,major7,A Major Seventh,Amaj7,"Amaj7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Amaj7 Chord,"Learn the Amaj7 chord on piano: A, C♯, E and G♯. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Amaj7, also called A major seventh, contains A, C♯, E and G♯. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,amaj7 chord,480,,,b52715f1-e57e-416e-be83-077fcec17be6.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ARTICLE_CASE|COPY_ENGINEERING_FINGERING,"Amaj7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Amaj7 Chord,"Learn the Amaj7 chord on piano: A, C♯, E and G♯. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Amaj7, also called A major seventh, contains A, C♯, E and G♯. Use the piano diagram to find the notes, hear the chord and explore its inversions.",Amaj7 Chord,Amaj7 Chord,A a major seventh is a major triad plus a major seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label Amaj7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=Amaj7 Chord.,APPLIED_LOCAL,true,true,true,true,true,true,false
/chords/a-major,a-major,major,A major Piano Chord,A,"A Major Piano Chord: Notes, Inversions & Keyboard Diagrams",A Major Piano Chord,"Find the A major piano chord notes A, C-sharp and E. Compare root position and two inversions with keyboard diagrams, sound examples and a printable reference.",A major contains A–C#–E. The intervals from the root are a major third and a perfect fifth.,local production HTML,local production HTML h1,false,,,,,,,,UNCHECKED,ALREADY_CLEAR,,,,,A major Piano Chord,A major Piano Chord,,,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,true
/chords/a-minor,a-minor,minor,A Minor,Am,"A Minor Piano Chord (Am): Notes, Inversions & PDF | PianoGrid",A Minor Piano Chord (Am),"Find the A minor chord on piano: A, C, and E. Compare root position, Am/C, and Am/E with keyboard diagrams, sound examples, and a printable PDF.","The A minor chord, written Am, contains A, C, and E.",local production HTML,local production HTML h1,false,,,,,,,,UNCHECKED,ALREADY_CLEAR,,,,,A Minor,A Minor,,,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,false,true,true
/chords/a-sus2,a-sus2,sus2,A Suspended 2nd,Asus2,"Asus2 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Asus2 Chord,"Learn the Asus2 chord on piano: A, B and E. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Asus2, also called A suspended second, contains A, B and E. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,asus2 chord,720,asus2 piano,320,0d26efa8-bf8c-4209-bd71-cad9933ce78c.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT,"Asus2 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Asus2 Chord,"Learn the Asus2 chord on piano: A, B and E. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Asus2, also called A suspended second, contains A, B and E. Use the piano diagram to find the notes, hear the chord and explore its inversions.",Asus2 Chord,Asus2 Chord,The a suspended 2nd chord replaces the third with a major second.,No independent fingering dataset is authorized for N2B.,,,,,,,,,Same chordId/symbol. Short label Asus2 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=Asus2 Chord.,APPLIED_LOCAL,true,false,false,true,true,true,false
/chords/a-sus4,a-sus4,sus4,A Suspended 4th,Asus4,"Asus4 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Asus4 Chord,"Learn the Asus4 chord on piano: A, D and E. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Asus4, also called A suspended fourth, contains A, D and E. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,asus4 chord,590,asus4 piano,260,0d26efa8-bf8c-4209-bd71-cad9933ce78c.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT,"Asus4 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Asus4 Chord,"Learn the Asus4 chord on piano: A, D and E. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Asus4, also called A suspended fourth, contains A, D and E. Use the piano diagram to find the notes, hear the chord and explore its inversions.",Asus4 Chord,Asus4 Chord,The a suspended 4th chord replaces the third with a perfect fourth.,No independent fingering dataset is authorized for N2B.,,,,,,,,,Same chordId/symbol. Short label Asus4 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=Asus4 Chord.,APPLIED_LOCAL,true,false,false,true,true,true,false
/chords/b-7,b-7,dominant7,B Dominant Seventh,B7,"B7 Chord: Piano Notes, Inversions & Sound | PianoGrid",B7 Chord,"Learn the B7 chord on piano: B, D♯, F♯ and A. See keyboard diagrams, explore all three inversions, hear the chord and practice finding its notes.","B7, also called B dominant seventh, contains B, D♯, F♯ and A. Use the piano diagram to find the notes, hear the chord and explore its three inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,b7 chord,9900,b7 chord piano,1300,c39ac412-1136-4fe2-a36f-3220b0047b50.png,2026-09-19,b7 piano=590@2026-09-18; b7 chord in piano=1600@2026-09-19,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ARTICLE_CASE|COPY_ENGINEERING_FINGERING,"B7 Chord: Piano Notes, Inversions & Sound | PianoGrid",B7 Chord,"Learn the B7 chord on piano: B, D♯, F♯ and A. See keyboard diagrams, explore all three inversions, hear the chord and practice finding its notes.","B7, also called B dominant seventh, contains B, D♯, F♯ and A. Use the piano diagram to find the notes, hear the chord and explore its three inversions.",B7 Chord,B7 Chord,A b dominant seventh is a major triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,B7 piano notes and keyboard diagram,How is the B7 chord built?,B7 inversions,Build B7 on the keyboard,What is a B7 chord?,"B7 is a B dominant seventh chord, made up of B, D♯, F♯ and A.","For root position, play B, D♯, F♯ and A from low to high. Switch positions to compare inversions, or play the notes one at a time.","Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label B7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=B7 Chord.,APPLIED_LOCAL,true,true,true,true,true,true,false
/chords/b-add9,b-add9,add9,B add9,Badd9,"Badd9 Piano Chord: Notes, Voicings & Practice | PianoGrid",Badd9 Piano Chord,"Find Badd9 notes (B, D♯, F♯, C♯), compare two keyboard layouts, hear each one and practise chord tones or an exact voicing.","Badd9 contains B, D♯, F♯, C♯. Use 1–3–5–9 and do not add a seventh.",local production HTML,local production HTML h1,false,b add9 chord,20,badd9 piano,20,83ae1cc2-860b-4772-b640-4d2f8caab6c8.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,B add9,B add9,"Use B, D♯, F♯, C♯. The formula is 1–3–5–9. Keep the D♯ third: removing it changes the note collection to a suspended shape. The list above names the chord members. For a specific register, read the octave numbers on the selected example below. Start with B3 – D♯4 – F♯4 – C♯5. Then switch to B3 – C♯4 – D♯4 – F♯4. The C♯ moves down one octave while the other three notes stay in place. Both examples keep B as the lowest note. This comparison changes spacing, not the bass. It is a pair of reference examples, not a complete inversion catalogue. Here, the higher layout is labelled Badd9; the inside-the-triad layout is shown with the Badd2 notation hint. This follows the textbook illustration, not a claim that every player uses the labels identically. Musicca also lists add2 as an alternative add9 label. For an exact arrangement, use the written pitches or score. For a note-identification exercise, separate the chord members from their octaves. This page's complete added-note examples include the third and no seventh. A ninth-chord formula includes a seventh; a sus2 collection omits the third. Compare the note lists, not just the number 9 in a symbol. Read B, D♯, F♯, C♯ as four chord members. The C♯ is the added member; it is not a finger number or a new key signature. Octave numbers such as C4 locate a register. They are separate from scale degrees and finger numbers. First choose the four note names in Badd9, in any octave. Next select Match this example and reproduce the specific notes displayed. Correct chord tones in different octaves should receive a spacing hint, not a message that the chord itself is wrong. These browser exercises check your selection on this page, not a performance on an acoustic piano. Fingerings are not supplied; the diagrams are not a prescribed one-hand stretch. The reference brings together the formula, both keyboard layouts and their octave labels. Use it beside your keyboard when comparing the two examples.",,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/b-augmented,b-augmented,augmented,B Augmented,Baug,B Augmented Piano Chord (Baug): Notes & Inversions | PianoGrid,B Augmented Piano Chord,"Find the B augmented chord on piano: B, D♯, F𝄪. See three keyboard positions, sound and a printable reference.","The B Augmented chord contains B, D♯, F𝄪. Formula: 1–3–♯5.",local production HTML,local production HTML h1,false,b augmented chord,210,,,a60b623a-fe4d-4ce9-b831-ad52fbc1aa2e.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,B Augmented,B Augmented,"The b augmented triad uses a root, major third and augmented fifth.",No independent fingering dataset is authorized for N2B.,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/b-diminished,b-diminished,diminished,B Diminished,Bdim,B Diminished Piano Chord (Bdim): Notes & Inversions | PianoGrid,B Diminished Piano Chord,"Find the B diminished chord on piano: B, D, F. See three keyboard positions, sound and a printable reference.","The B Diminished chord contains B, D, F. Formula: 1–♭3–♭5.",local production HTML,local production HTML h1,false,b diminished chord,1900,bdim piano,110,84b938e9-649a-4ad3-91b1-cb2c43d8cb25.png,2026-09-18,,UNCHECKED,ALREADY_CLEAR,,,,,B Diminished,B Diminished,"The b diminished triad uses a root, minor third and diminished fifth.",No independent fingering dataset is authorized for N2B.,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/b-flat-7,b-flat-7,dominant7,B♭ Dominant Seventh,B♭7,"B♭7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",B♭7 Chord,"Learn the B♭7 chord on piano: B♭, D, F and A♭. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","B♭7, also called B♭ dominant seventh, contains B♭, D, F and A♭. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,bb7 chord,590,,,b52715f1-e57e-416e-be83-077fcec17be6.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ENGINEERING_FINGERING,"B♭7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",B♭7 Chord,"Learn the B♭7 chord on piano: B♭, D, F and A♭. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","B♭7, also called B♭ dominant seventh, contains B♭, D, F and A♭. Use the piano diagram to find the notes, hear the chord and explore its inversions.",B♭7 Chord,B♭7 Chord,A b♭ dominant seventh is a major triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label B♭7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=B♭7 Chord.,APPLIED_LOCAL,true,false,true,true,true,true,false
/chords/b-flat-add9,b-flat-add9,add9,B-flat add9,B♭add9,"B♭add9 Piano Chord: Notes, Voicings & Practice | PianoGrid",B♭add9 Piano Chord,"Find B♭add9 notes (B♭, D, F, C), compare two keyboard layouts, hear each one and practise chord tones or an exact voicing.","B♭add9 contains B♭, D, F, C. Use 1–3–5–9 and do not add a seventh.",local production HTML,local production HTML h1,false,bbadd9 chord,20,bbadd9 piano,20,c884c0fa-0b7d-448d-8b50-40f1d4bcb882.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,B-flat add9,B-flat add9,"Use B♭, D, F, C. The formula is 1–3–5–9. Keep the D third: removing it changes the note collection to a suspended shape. The list above names the chord members. For a specific register, read the octave numbers on the selected example below. Start with B♭3 – D4 – F4 – C5. Then switch to B♭3 – C4 – D4 – F4. The C moves down one octave while the other three notes stay in place. Both examples keep B♭ as the lowest note. This comparison changes spacing, not the bass. It is a pair of reference examples, not a complete inversion catalogue. Here, the higher layout is labelled B♭add9; the inside-the-triad layout is shown with the B♭add2 notation hint. This follows the textbook illustration, not a claim that every player uses the labels identically. Musicca also lists add2 as an alternative add9 label. For an exact arrangement, use the written pitches or score. For a note-identification exercise, separate the chord members from their octaves. This page's complete added-note examples include the third and no seventh. A ninth-chord formula includes a seventh; a sus2 collection omits the third. Compare the note lists, not just the number 9 in a symbol. Read B♭, D, F, C as four chord members. The C is the added member; it is not a finger number or a new key signature. Octave numbers such as C4 locate a register. They are separate from scale degrees and finger numbers. First choose the four note names in B♭add9, in any octave. Next select Match this example and reproduce the specific notes displayed. Correct chord tones in different octaves should receive a spacing hint, not a message that the chord itself is wrong. These browser exercises check your selection on this page, not a performance on an acoustic piano. Fingerings are not supplied; the diagrams are not a prescribed one-hand stretch. The reference brings together the formula, both keyboard layouts and their octave labels. Use it beside your keyboard when comparing the two examples.",,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
