url,page_type,family,subtype,root,display_name,current_title,current_h1,current_description,sitemap,indexable,canonical,original_plan_url,original_keyword,original_volume_us,keyword_source,current_target_keyword,current_volume_us,volume_status,generated_after_original_plan,visible_entry,entry_path,click_depth,recommendation,notes
/chords/b-major,detail,major,major,B,B Major,"B Major Piano Chord (B): Notes, Inversions & PDF | PianoGrid",B Major Piano Chord (B),"Learn B major on piano with B, D-sharp and F-sharp. Read its bass notes and inversions, try the note exercise and print the reference.",true,"index,follow",https://pianogrid.com/chords/b-major,/chords/b-major,b chord piano,3600,ORIGINAL_URL_PLAN,b piano chord,3600,ORIGINAL_PLAN,false,true,/chords → Major → B Major,2,KEEP_SEO,Detail Title/H1 not changed in this round.
/chords/a-flat-major,detail,major,major,Ab,A♭ Major,"A-flat Major Piano Chord (Ab): Notes, Inversions & PDF",A-flat Major Piano Chord (A♭),"Find the A-flat major piano chord: A-flat, C and E-flat. Compare its inversions, keep the spelling clear and print the keyboard reference.",true,"index,follow",https://pianogrid.com/chords/a-flat-major,/chords/a-flat-major,a flat chord piano,1000,ORIGINAL_URL_PLAN,ab piano chord,1000,ORIGINAL_PLAN,false,true,/chords → Major → A♭ Major,2,KEEP_SEO,Detail Title/H1 not changed in this round.
/chords/c-flat-major,detail,major,major,Cb,C♭ Major,"C-flat Major Piano Chord (Cb): Notes, Inversions & PDF",C-flat Major Piano Chord (C♭),"Read C-flat major as C-flat, E-flat and G-flat. Match C-flat4 to the B3 key, compare inversions and print an enharmonic reference.",true,"index,follow",https://pianogrid.com/chords/c-flat-major,/chords/c-flat-major,cb piano chord,260,ORIGINAL_URL_PLAN,cb piano chord,260,ORIGINAL_PLAN,false,true,/chords → Major → C♭ Major,2,KEEP_SEO,Detail Title/H1 not changed in this round.
/chords/f-major,detail,major,major,F,F Major,"F Major Piano Chord (F): Notes, Inversions & PDF | PianoGrid",F Major Piano Chord,"Find the f major chord on piano: F, A, C. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/f-major,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,f major chord piano,,NO_DATA,true,true,/chords → Major → F Major,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/d-minor,detail,minor,minor,D,D Minor,"D Minor Piano Chord (Dm): Notes, Inversions & PDF | PianoGrid",D Minor Piano Chord,"Find the d minor chord on piano: D, F, A. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/d-minor,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,d minor chord piano,,NO_DATA,true,true,/chords → Minor → D Minor,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/e-minor,detail,minor,minor,E,E Minor,"E Minor Piano Chord (Em): Notes, Inversions & PDF | PianoGrid",E Minor Piano Chord,"Find the e minor chord on piano: E, G, B. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/e-minor,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,e minor chord piano,,NO_DATA,true,true,/chords → Minor → E Minor,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/d-major,detail,major,major,D,D Major,"D Major Piano Chord (D): Notes, Inversions & PDF | PianoGrid",D Major Piano Chord,"Find the d major chord on piano: D, F♯, A. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/d-major,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,d major chord piano,,NO_DATA,true,true,/chords → Major → D Major,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/b-minor,detail,minor,minor,B,B Minor,"B Minor Piano Chord (Bm): Notes, Inversions & PDF | PianoGrid",B Minor Piano Chord,"Find the b minor chord on piano: B, D, F♯. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/b-minor,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,b minor chord piano,,NO_DATA,true,true,/chords → Minor → B Minor,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/f-sharp-minor,detail,minor,minor,F♯,F-sharp Minor,"F-sharp Minor Piano Chord (F♯m): Notes, Inversions & PDF",F-sharp Minor Piano Chord,"Find the f-sharp minor chord on piano: F♯, A, C♯. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/f-sharp-minor,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,f-sharp minor chord piano,,NO_DATA,true,true,/chords → Minor → F-sharp Minor,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/c-sharp-minor,detail,minor,minor,C♯,C-sharp Minor,"C-sharp Minor Piano Chord (C♯m): Notes, Inversions & PDF",C-sharp Minor Piano Chord,"Find the c-sharp minor chord on piano: C♯, E, G♯. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/c-sharp-minor,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,c-sharp minor chord piano,,NO_DATA,true,true,/chords → Minor → C-sharp Minor,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/g-sharp-minor,detail,minor,minor,G♯,G-sharp Minor,"G-sharp Minor Piano Chord (G♯m): Notes, Inversions & PDF",G-sharp Minor Piano Chord,"Find the g-sharp minor chord on piano: G♯, B, D♯. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/g-sharp-minor,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,g-sharp minor chord piano,,NO_DATA,true,true,/chords → Minor → G-sharp Minor,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/b-flat-major,detail,major,major,B♭,B-flat Major,"B-flat Major Piano Chord (B♭): Notes, Inversions & PDF",B-flat Major Piano Chord,"Find the b-flat major chord on piano: B♭, D, F. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/b-flat-major,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,b-flat major chord piano,,NO_DATA,true,true,/chords → Major → B-flat Major,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/g-minor,detail,minor,minor,G,G Minor,"G Minor Piano Chord (Gm): Notes, Inversions & PDF | PianoGrid",G Minor Piano Chord,"Find the g minor chord on piano: G, B♭, D. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/g-minor,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,g minor chord piano,,NO_DATA,true,true,/chords → Minor → G Minor,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/d-flat-major,detail,major,major,D♭,D-flat Major,"D-flat Major Piano Chord (D♭): Notes, Inversions & PDF",D-flat Major Piano Chord,"Find the d-flat major chord on piano: D♭, F, A♭. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/d-flat-major,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,d-flat major chord piano,,NO_DATA,true,true,/chords → Major → D-flat Major,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/e-flat-major,detail,major,major,E♭,E-flat Major,"E-flat Major Piano Chord (E♭): Notes, Inversions & PDF",E-flat Major Piano Chord,"Find the e-flat major chord on piano: E♭, G, B♭. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/e-flat-major,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,e-flat major chord piano,,NO_DATA,true,true,/chords → Major → E-flat Major,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/f-sharp-major,detail,major,major,F♯,F-sharp Major,"F-sharp Major Piano Chord (F♯): Notes, Inversions & PDF",F-sharp Major Piano Chord,"Find the f-sharp major chord on piano: F♯, A♯, C♯. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/f-sharp-major,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,f-sharp major chord piano,,NO_DATA,true,true,/chords → Major → F-sharp Major,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/f-minor,detail,minor,minor,F,F Minor,"F Minor Piano Chord (Fm): Notes, Inversions & PDF | PianoGrid",F Minor Piano Chord,"Find the f minor chord on piano: F, A♭, C. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/f-minor,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,f minor chord piano,,NO_DATA,true,true,/chords → Minor → F Minor,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/b-flat-minor,detail,minor,minor,B♭,B-flat Minor,"B-flat Minor Piano Chord (B♭m): Notes, Inversions & PDF",B-flat Minor Piano Chord,"Find the b-flat minor chord on piano: B♭, D♭, F. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/b-flat-minor,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,b-flat minor chord piano,,NO_DATA,true,true,/chords → Minor → B-flat Minor,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/e-flat-minor,detail,minor,minor,E♭,E-flat Minor,"E-flat Minor Piano Chord (E♭m): Notes, Inversions & PDF",E-flat Minor Piano Chord,"Find the e-flat minor chord on piano: E♭, G♭, B♭. See keyboard positions, compare three inversions, hear the notes and print a reference.",true,"index,follow",https://pianogrid.com/chords/e-flat-minor,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,e-flat minor chord piano,,NO_DATA,true,true,/chords → Minor → E-flat Minor,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/by-key,tool,support,,,Piano Chords by Key,Piano Chords by Key: Triads & Seventh Chords | PianoGrid,Piano Chords by Key,"Compare triads and seventh chords in the available keys. Read Roman numerals and chord notes, and distinguish natural-minor from altered options.",true,"index,follow",https://pianogrid.com/chords/by-key,/chords/by-key,chords of key,1900,ORIGINAL_URL_PLAN,chords of key,1900,ORIGINAL_PLAN,false,true,Header Chords → Explore → Piano Chords by Key,1,KEEP_SEO,
/chords/finder,tool,support,,,Piano Chord Finder,Piano Chord Finder: Identify Chords from Notes | PianoGrid,Piano Chord Finder,"Select piano notes to find possible chord names. Compare bass notes and alternative spellings, and see when your notes fall outside the supported library.",true,"index,follow",https://pianogrid.com/chords/finder,/chords/finder,chord finder piano,1300,ORIGINAL_URL_PLAN,chord finder piano,1300,ORIGINAL_PLAN,false,true,Header Chords → Explore → Piano Chord Finder,1,KEEP_SEO,
/chord-progressions,tool,support,,,Piano Chord Progressions,Piano Chord Progressions: Patterns & Practice | PianoGrid,Piano Chord Progressions,"Explore piano chord progressions, read Roman numerals and chord notes, and compare the available key examples before practicing each change.",true,"index,follow",https://pianogrid.com/chord-progressions,/chord-progressions,piano chord progressions,1600,ORIGINAL_URL_PLAN,piano chord progressions,1600,ORIGINAL_PLAN,false,true,Header Chords → Explore → Piano Chord Progressions,1,KEEP_SEO,
